0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
3.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
4.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
6.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
7.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
8.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
9.000000e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.200000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.300000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.400000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.600000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.700000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1.900000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.200000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.300000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.400000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.600000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.700000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.900000e+00	4.981128e+02	0.000000e+00	0.000000e+00	4.981128e+02	
3.000000e+00	3.879346e+03	0.000000e+00	0.000000e+00	3.879346e+03	
3.100000e+00	1.126114e+03	0.000000e+00	0.000000e+00	1.126114e+03	
3.200000e+00	2.477219e+02	0.000000e+00	0.000000e+00	2.477219e+02	
3.300000e+00	1.379490e+02	0.000000e+00	0.000000e+00	1.379490e+02	
3.400000e+00	1.008590e+02	0.000000e+00	0.000000e+00	1.008590e+02	
3.500000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
3.600000e+00	9.593983e+01	0.000000e+00	0.000000e+00	9.593983e+01	
3.700000e+00	3.120471e+01	0.000000e+00	0.000000e+00	3.120471e+01	
3.800000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
3.900000e+00	1.189458e+02	0.000000e+00	0.000000e+00	1.189458e+02	
4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
4.100000e+00	2.836945e+01	0.000000e+00	0.000000e+00	2.836945e+01	
4.200000e+00	5.544204e+01	0.000000e+00	0.000000e+00	5.544204e+01	
4.300000e+00	2.709458e+01	0.000000e+00	0.000000e+00	2.709458e+01	
4.400000e+00	2.648914e+01	0.000000e+00	0.000000e+00	2.648914e+01	
4.500000e+00	5.180751e+01	0.000000e+00	0.000000e+00	5.180751e+01	
4.600000e+00	2.533757e+01	0.000000e+00	0.000000e+00	2.533757e+01	
4.700000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
4.800000e+00	2.425950e+01	0.000000e+00	0.000000e+00	2.425950e+01	
4.900000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.100000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.200000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
5.300000e+00	6.554157e+01	0.000000e+00	0.000000e+00	6.554157e+01	
5.400000e+00	4.281613e+01	0.000000e+00	0.000000e+00	4.281613e+01	
5.500000e+00	2.098204e+01	0.000000e+00	0.000000e+00	2.098204e+01	
5.600000e+00	4.113723e+01	0.000000e+00	0.000000e+00	4.113723e+01	
5.700000e+00	2.016728e+01	0.000000e+00	0.000000e+00	2.016728e+01	
5.800000e+00	3.955518e+01	0.000000e+00	0.000000e+00	3.955518e+01	
5.900000e+00	5.819724e+01	0.000000e+00	0.000000e+00	5.819724e+01	
6.000000e+00	7.612533e+01	0.000000e+00	0.000000e+00	7.612533e+01	
6.100000e+00	7.469577e+01	0.000000e+00	0.000000e+00	7.469577e+01	
6.200000e+00	7.330611e+01	0.000000e+00	0.000000e+00	7.330611e+01	
6.300000e+00	1.798872e+01	0.000000e+00	0.000000e+00	1.798872e+01	
6.400000e+00	5.298050e+01	0.000000e+00	0.000000e+00	5.298050e+01	
6.500000e+00	6.936213e+01	0.000000e+00	0.000000e+00	6.936213e+01	
6.600000e+00	5.108849e+01	0.000000e+00	0.000000e+00	5.108849e+01	
6.700000e+00	1.170873e+02	0.000000e+00	0.000000e+00	1.170873e+02	
6.800000e+00	1.150241e+02	0.000000e+00	0.000000e+00	1.150241e+02	
6.900000e+00	8.072501e+01	0.000000e+00	0.000000e+00	8.072501e+01	
7.000000e+00	1.586544e+02	0.000000e+00	0.000000e+00	1.586544e+02	
7.100000e+00	1.403377e+02	0.000000e+00	0.000000e+00	1.403377e+02	
7.200000e+00	1.839320e+02	0.000000e+00	0.000000e+00	1.839320e+02	
