5.000000e-02	-nan	-nan	2.678998e-05	
1.000000e-01	-nan	-nan	2.678998e-05	
1.500000e-01	-nan	-nan	2.678998e-05	
2.000000e-01	-nan	-nan	2.678998e-05	
2.500000e-01	-nan	-nan	2.678998e-05	
4.000000e-01	-nan	-nan	2.678998e-05	
5.500000e-01	-nan	-nan	2.678998e-05	
7.500000e-01	-nan	-nan	2.678998e-05	
1.050000e+00	-nan	-nan	2.678998e-05	
1.450000e+00	-nan	-nan	2.678998e-05	
2.000000e+00	-nan	-nan	2.678998e-05	
2.850000e+00	-nan	-nan	2.668655e-05	
3.950000e+00	-nan	-nan	2.663513e-05	
5.550000e+00	-nan	-nan	2.673816e-05	
7.800000e+00	-nan	-nan	2.673816e-05	
1.090000e+01	-nan	-nan	2.699927e-05	
1.525000e+01	-nan	-nan	2.689422e-05	
2.135000e+01	-nan	-nan	2.699927e-05	
2.990000e+01	-nan	-nan	2.726553e-05	
4.185000e+01	-nan	-nan	5.551499e-05	
5.855000e+01	-nan	-nan	5.518258e-05	
8.200000e+01	-nan	-nan	5.518258e-05	
1.148000e+02	-nan	-nan	5.562668e-05	
1.607000e+02	-nan	-nan	5.607799e-05	
2.250000e+02	-nan	-nan	5.540374e-05	
3.150000e+02	-nan	-nan	5.783766e-05	
4.410000e+02	-nan	-nan	5.653668e-05	
6.174000e+02	-nan	-nan	0.000000e+00	
8.643500e+02	-nan	-nan	0.000000e+00	
1.210050e+03	-nan	-nan	2.731941e-05	
1.694100e+03	-nan	-nan	2.579038e-05	
2.371750e+03	-nan	-nan	1.665265e-04	
3.320450e+03	-nan	-nan	8.083557e-05	
4.648600e+03	-nan	-nan	1.090532e-04	
6.508050e+03	-nan	-nan	1.622907e-04	
9.111300e+03	-nan	-nan	4.145481e-04	
1.275580e+04	-nan	-nan	3.320745e-04	
1.785810e+04	-nan	-nan	4.309721e-04	
2.500135e+04	-nan	-nan	8.191567e-04	
3.500190e+04	-nan	-nan	1.483945e-03	
4.900265e+04	-nan	-nan	1.749669e-03	
6.860370e+04	-nan	-nan	1.838036e-03	
9.604515e+04	-nan	-nan	2.031956e-03	
1.344632e+05	-nan	-nan	2.226465e-03	
1.882485e+05	-nan	-nan	9.751703e-04	
2.635480e+05	-nan	-nan	2.276944e-03	
3.689672e+05	-nan	-nan	3.039708e-03	
