0.000000e+00	0	0	0	0	0	0	0	0	0	
5.000000e+03	0	0	0	0	0	1	0	0	0	
1.000000e+04	0	0	1	0	0	0	0	0	3	
1.500000e+04	0	0	4	0	0	1	0	0	0	
2.000000e+04	0	0	1	0	0	0	0	0	1	
2.500000e+04	0	0	2	0	0	1	0	0	1	
3.000000e+04	0	0	1	0	0	0	0	0	2	
3.500000e+04	0	0	2	0	0	0	0	0	0	
4.000000e+04	0	0	5	0	0	0	0	0	2	
4.500000e+04	0	0	1	0	0	1	0	0	1	
5.000000e+04	0	0	0	0	0	0	0	0	2	
5.500000e+04	0	0	1	0	0	0	0	0	0	
6.000000e+04	0	0	1	0	0	0	0	0	2	
6.500000e+04	0	0	0	0	0	0	0	0	0	
7.000000e+04	0	0	4	0	0	0	0	0	3	
7.500000e+04	0	0	0	0	0	0	0	0	0	
8.000000e+04	0	0	1	0	0	0	0	0	1	
8.500000e+04	0	0	0	0	0	0	0	0	1	
9.000000e+04	0	0	1	0	0	0	0	0	0	
9.500000e+04	0	0	4	0	0	4	0	0	2	
1.000000e+05	0	0	7	0	0	2	0	0	1	
1.050000e+05	0	0	2	0	0	0	0	0	0	
1.100000e+05	0	0	3	0	0	2	0	0	1	
1.150000e+05	0	0	1	0	0	0	0	0	0	
1.200000e+05	0	0	6	0	0	4	0	0	2	
1.250000e+05	0	0	8	0	0	3	0	0	1	
1.300000e+05	0	0	7	0	0	5	0	0	2	
1.350000e+05	0	0	7	0	0	6	0	0	3	
1.400000e+05	0	0	4	0	0	3	0	0	0	
1.450000e+05	0	0	1	0	0	1	0	0	1	
1.500000e+05	0	0	6	0	0	1	0	0	2	
1.550000e+05	0	0	7	0	0	9	0	0	4	
1.600000e+05	0	0	7	0	0	3	0	0	3	
1.650000e+05	0	0	3	0	0	1	0	0	2	
1.700000e+05	0	0	2	0	0	1	0	0	1	
1.750000e+05	0	0	0	0	0	3	0	0	2	
1.800000e+05	0	0	1	0	0	0	0	0	2	
1.850000e+05	0	0	2	0	0	0	0	0	0	
1.900000e+05	0	0	3	0	0	0	0	0	2	
1.950000e+05	0	0	3	0	0	3	0	0	0	
2.000000e+05	0	0	5	0	0	3	0	0	2	
2.050000e+05	0	0	5	0	0	7	0	0	1	
2.100000e+05	0	0	1	0	0	3	0	0	1	
2.150000e+05	0	0	4	0	0	4	0	0	0	
2.200000e+05	0	0	5	0	0	4	0	0	3	
2.250000e+05	0	0	1	0	0	0	0	0	0	
2.300000e+05	0	0	1	0	0	0	0	0	1	
2.350000e+05	0	0	3	0	0	3	0	0	1	
2.400000e+05	0	0	9	0	0	2	0	0	1	
2.450000e+05	0	0	2	0	0	1	0	0	2	
2.500000e+05	0	0	6	0	0	2	0	0	1	
2.550000e+05	0	0	4	0	0	0	0	0	0	
2.600000e+05	0	0	1	0	0	1	0	0	0	
2.650000e+05	0	0	2	0	0	3	0	0	1	
2.700000e+05	0	0	1	0	0	0	0	0	0	
2.750000e+05	0	0	1	0	0	0	0	0	0	
2.800000e+05	0	0	2	0	0	0	0	0	0	
2.850000e+05	0	0	0	0	0	2	0	0	4	
2.900000e+05	0	0	2	0	0	0	0	0	1	
2.950000e+05	0	0	1	0	0	1	0	0	1	
3.000000e+05	0	0	0	0	0	0	0	0	1	
3.050000e+05	0	0	0	0	0	1	0	0	0	
3.100000e+05	0	0	0	0	0	0	0	0	2	
3.150000e+05	0	0	0	0	0	0	0	0	0	
3.200000e+05	0	0	1	0	0	0	0	0	1	
3.250000e+05	0	0	1	0	0	0	0	0	2	
3.300000e+05	0	0	1	0	0	0	0	0	1	
3.350000e+05	0	0	2	0	0	0	0	0	0	
3.400000e+05	0	0	0	0	0	1	0	0	2	
3.450000e+05	0	0	8	0	0	1	0	0	6	
3.500000e+05	0	0	4	0	0	2	0	0	2	
3.550000e+05	0	0	8	0	0	5	0	0	5	
3.600000e+05	0	0	4	0	0	6	0	0	1	
3.650000e+05	0	0	5	0	0	2	0	0	3	
3.700000e+05	0	0	7	0	0	1	0	0	0	
3.750000e+05	0	0	8	0	0	4	0	0	2	
3.800000e+05	0	0	2	0	0	1	0	0	1	
3.850000e+05	0	0	3	0	0	1	0	0	0	
3.900000e+05	0	0	1	0	0	4	0	0	1	
3.950000e+05	0	0	1	0	0	0	0	0	1	
4.000000e+05	0	0	3	0	0	1	0	0	0	
4.050000e+05	0	0	0	0	0	1	0	0	0	
4.100000e+05	0	0	4	0	0	2	0	0	1	
4.150000e+05	0	0	2	0	0	1	0	0	0	
4.200000e+05	0	0	1	0	0	0	0	0	1	
4.250000e+05	0	0	0	0	0	1	0	0	2	
4.300000e+05	0	0	4	0	0	1	0	0	2	
4.350000e+05	0	0	0	0	0	1	0	0	0	
4.400000e+05	0	0	3	0	0	3	0	0	2	
4.450000e+05	0	0	0	0	0	0	0	0	3	
4.500000e+05	0	0	2	0	0	0	0	0	2	
4.550000e+05	0	0	2	0	0	0	0	0	2	
4.600000e+05	0	0	1	0	0	0	0	0	1	
4.650000e+05	0	0	1	0	0	1	0	0	0	
4.700000e+05	0	0	1	0	0	2	0	0	0	
4.750000e+05	0	0	0	0	0	0	0	0	0	
4.800000e+05	0	0	0	0	0	1	0	0	0	
4.850000e+05	0	0	7	0	0	6	0	0	2	
4.900000e+05	0	0	4	0	0	4	0	0	2	
4.950000e+05	0	0	5	0	0	3	0	0	1	
