0.000000	-nan	-nan	-nan	
1.303840	31594116.000000	0.000000	-1.254418	
1.307670	31532720.000000	0.000000	-1.250549	
1.311488	31471622.000000	0.000000	-1.246716	
1.315295	31410814.000000	0.000000	-1.242917	
1.319091	31350298.000000	0.000000	-1.239153	
1.322876	31290080.000000	0.000000	-1.235422	
1.326650	31230146.000000	0.000000	-1.231725	
1.330413	31170492.000000	0.000000	-1.228060	
1.334166	31111124.000000	0.000000	-1.224428	
1.337909	31052032.000000	0.000000	-1.220828	
1.341641	30993216.000000	0.000000	-1.217259	
1.345362	30934676.000000	0.000000	-1.213721	
1.349074	30876408.000000	0.000000	-1.210213	
1.352775	30818408.000000	0.000000	-1.206736	
1.356466	30760676.000000	0.000000	-1.203288	
1.360147	30703210.000000	0.000000	-1.199870	
1.363818	30646004.000000	0.000000	-1.196480	
1.367479	30589058.000000	0.000000	-1.193119	
1.371131	30532370.000000	0.000000	-1.189786	
1.374773	30475936.000000	0.000000	-1.186481	
1.378405	30419756.000000	0.000000	-1.183203	
1.382027	30363826.000000	0.000000	-1.179952	
1.385641	30308144.000000	0.000000	-1.176727	
1.389244	30252708.000000	0.000000	-1.173529	
1.392839	30197520.000000	0.000000	-1.170357	
1.396424	30142570.000000	0.000000	-1.167210	
1.400000	30087864.000000	0.000000	-1.164089	
1.403567	30033394.000000	0.000000	-1.160993	
1.407125	29979162.000000	0.000000	-1.157921	
1.410674	29925164.000000	0.000000	-1.154873	
1.414214	29871398.000000	0.000000	-1.151850	
1.417745	29817862.000000	0.000000	-1.148850	
1.421267	29764554.000000	0.000000	-1.145873	
1.424781	29711474.000000	0.000000	-1.142920	
1.428286	29658618.000000	0.000000	-1.139989	
1.431782	29605986.000000	0.000000	-1.137081	
1.435270	29553578.000000	0.000000	-1.134195	
1.438749	29501386.000000	0.000000	-1.131331	
1.442221	29449408.000000	0.000000	-1.128488	
1.445683	29397652.000000	0.000000	-1.125667	
1.449138	29346110.000000	0.000000	-1.122867	
1.452584	29294778.000000	0.000000	-1.120088	
1.456022	29243658.000000	0.000000	-1.117330	
1.459452	29192748.000000	0.000000	-1.114592	
1.462874	29142044.000000	0.000000	-1.111875	
1.466288	29091548.000000	0.000000	-1.109177	
1.469694	29041254.000000	0.000000	-1.106499	
1.473092	28991168.000000	0.000000	-1.103840	
1.476482	28941280.000000	0.000000	-1.101201	
1.479865	28891592.000000	0.000000	-1.098580	
1.483240	28842102.000000	0.000000	-1.095978	
1.486607	28792808.000000	0.000000	-1.093395	
1.489966	28743712.000000	0.000000	-1.090830	
1.493318	28694806.000000	0.000000	-1.088284	
1.496663	28646094.000000	0.000000	-1.085755	
1.500000	28597574.000000	0.000000	-1.083244	
1.503330	28549242.000000	0.000000	-1.080750	
1.506652	28501102.000000	0.000000	-1.078274	
1.509967	28453146.000000	0.000000	-1.075815	
1.513275	28405376.000000	0.000000	-1.073373	
1.516575	28357790.000000	0.000000	-1.070948	
1.519868	28310388.000000	0.000000	-1.068539	
1.523155	28263164.000000	0.000000	-1.066146	
1.526434	28216122.000000	0.000000	-1.063770	
1.529706	28169260.000000	0.000000	-1.061410	
1.532971	28122574.000000	0.000000	-1.059065	
1.536229	28076066.000000	0.000000	-1.056737	
1.539480	28029732.000000	0.000000	-1.054423	
1.542725	27983574.000000	0.000000	-1.052126	
1.545962	27937586.000000	0.000000	-1.049843	
1.549193	27891770.000000	0.000000	-1.047575	
1.552417	27846126.000000	0.000000	-1.045322	
1.555635	27800648.000000	0.000000	-1.043084	
1.558846	27755340.000000	0.000000	-1.040861	
1.562050	27710198.000000	0.000000	-1.038651	
1.565248	27665224.000000	0.000000	-1.036457	
1.568439	27620410.000000	0.000000	-1.034276	
1.571623	27575764.000000	0.000000	-1.032109	
1.574802	27531278.000000	0.000000	-1.029956	
1.577973	27486954.000000	0.000000	-1.027816	
1.581139	27442786.000000	0.000000	-1.025690	
1.584298	27398782.000000	0.000000	-1.023578	
1.587451	27354934.000000	0.000000	-1.021478	
1.590597	27311242.000000	0.000000	-1.019392	
1.593738	27267708.000000	0.000000	-1.017319	
1.596872	27224326.000000	0.000000	-1.015258	
1.600000	27181100.000000	0.000000	-1.013211	
1.603122	27138026.000000	0.000000	-1.011176	
1.606238	27095104.000000	0.000000	-1.009153	
1.609348	27052334.000000	0.000000	-1.007143	
1.612452	27009712.000000	0.000000	-1.005144	
1.615549	26967238.000000	0.000000	-1.003158	
1.618641	26924914.000000	0.000000	-1.001184	
1.621727	26882736.000000	0.000000	-0.999222	
1.624808	26840704.000000	0.000000	-0.997272	
1.627882	26798820.000000	0.000000	-0.995333	
1.630951	26757076.000000	0.000000	-0.993406	
1.634013	26715478.000000	0.000000	-0.991490	
1.637071	26674022.000000	0.000000	-0.989585	
1.640122	26632704.000000	0.000000	-0.987692	
1.643168	26591530.000000	0.000000	-0.985810	
1.646208	26550494.000000	0.000000	-0.983939	
1.649242	26509598.000000	0.000000	-0.982078	
1.652271	26468838.000000	0.000000	-0.980229	
1.655295	26428218.000000	0.000000	-0.978390	
1.658312	26387732.000000	0.000000	-0.976561	
1.661325	26347382.000000	0.000000	-0.974744	
1.664332	26307168.000000	0.000000	-0.972936	
1.667333	26267086.000000	0.000000	-0.971139	
1.670329	26227136.000000	0.000000	-0.969352	
1.673320	26187318.000000	0.000000	-0.967575	
1.676305	26147636.000000	0.000000	-0.965808	
1.679286	26108080.000000	0.000000	-0.964051	
1.682260	26068654.000000	0.000000	-0.962304	
1.685230	26029360.000000	0.000000	-0.960567	
1.688194	25990192.000000	0.000000	-0.958839	
1.691153	25951152.000000	0.000000	-0.957121	
1.694107	25912238.000000	0.000000	-0.955412	
1.697056	25873448.000000	0.000000	-0.953713	
1.700000	25834786.000000	0.000000	-0.952022	
1.702939	25796248.000000	0.000000	-0.950342	
1.705872	25757834.000000	0.000000	-0.948670	
1.708801	25719542.000000	0.000000	-0.947007	
1.711724	25681374.000000	0.000000	-0.945354	
1.714643	25643326.000000	0.000000	-0.943709	
1.717556	25605400.000000	0.000000	-0.942073	
1.720465	25567592.000000	0.000000	-0.940446	
1.723369	25529906.000000	0.000000	-0.938828	
1.726268	25492338.000000	0.000000	-0.937218	
1.729162	25454888.000000	0.000000	-0.935616	
1.732051	25417556.000000	0.000000	-0.934023	
1.734935	25380340.000000	0.000000	-0.932439	
1.737815	25343242.000000	0.000000	-0.930863	
1.740690	25306254.000000	0.000000	-0.929295	
1.743560	25269386.000000	0.000000	-0.927735	
1.746425	25232630.000000	0.000000	-0.926183	
1.749286	25195988.000000	0.000000	-0.924640	
1.752142	25159460.000000	0.000000	-0.923104	
1.754993	25123044.000000	0.000000	-0.921576	
1.757840	25086738.000000	0.000000	-0.920056	
1.760682	25050546.000000	0.000000	-0.918544	
1.763519	25014462.000000	0.000000	-0.917040	
1.766352	24978488.000000	0.000000	-0.915543	
1.769181	24942624.000000	0.000000	-0.914053	
1.772005	24906870.000000	0.000000	-0.912572	
1.774824	24871222.000000	0.000000	-0.911097	
1.777639	24835680.000000	0.000000	-0.909630	
1.780449	24800248.000000	0.000000	-0.908171	
1.783255	24764920.000000	0.000000	-0.906718	
1.786057	24729698.000000	0.000000	-0.905273	
1.788854	24694582.000000	0.000000	-0.903836	
1.791647	24659570.000000	0.000000	-0.902405	
1.794436	24624662.000000	0.000000	-0.900981	
1.797220	24589858.000000	0.000000	-0.899564	
1.800000	24555158.000000	0.000000	-0.898154	
1.802776	24520558.000000	0.000000	-0.896751	
1.805547	24486060.000000	0.000000	-0.895355	
1.808314	24451668.000000	0.000000	-0.893966	
1.811077	24417370.000000	0.000000	-0.892583	
1.813836	24383176.000000	0.000000	-0.891207	
1.816590	24349080.000000	0.000000	-0.889838	
1.819341	24315084.000000	0.000000	-0.888475	
1.822087	24281188.000000	0.000000	-0.887118	
1.824829	24247388.000000	0.000000	-0.885768	
1.827567	24213686.000000	0.000000	-0.884425	
1.830301	24180082.000000	0.000000	-0.883088	
1.833030	24146574.000000	0.000000	-0.881757	
1.835756	24113164.000000	0.000000	-0.880432	
1.838478	24079848.000000	0.000000	-0.879114	
1.841195	24046626.000000	0.000000	-0.877802	
1.843909	24013500.000000	0.000000	-0.876496	
1.846619	23980468.000000	0.000000	-0.875196	
1.849324	23947528.000000	0.000000	-0.873902	
1.852026	23914688.000000	0.000000	-0.872614	
1.854724	23881934.000000	0.000000	-0.871332	
1.857418	23849272.000000	0.000000	-0.870056	
1.860108	23816706.000000	0.000000	-0.868786	
1.862794	23784230.000000	0.000000	-0.867521	
1.865476	23751846.000000	0.000000	-0.866262	
1.868154	23719548.000000	0.000000	-0.865009	
1.870829	23687344.000000	0.000000	-0.863762	
1.873499	23655230.000000	0.000000	-0.862520	
1.876166	23623202.000000	0.000000	-0.861284	
1.878829	23591266.000000	0.000000	-0.860054	
1.881489	23559416.000000	0.000000	-0.858829	
1.884144	23527654.000000	0.000000	-0.857609	
1.886796	23495982.000000	0.000000	-0.856395	
1.889444	23464396.000000	0.000000	-0.855186	
1.892089	23432896.000000	0.000000	-0.853983	
1.894730	23401480.000000	0.000000	-0.852785	
1.897367	23370152.000000	0.000000	-0.851592	
1.900000	23338910.000000	0.000000	-0.850405	
1.902630	23307752.000000	0.000000	-0.849222	
1.905256	23276678.000000	0.000000	-0.848045	
1.907878	23245688.000000	0.000000	-0.846873	
1.910497	23214782.000000	0.000000	-0.845706	
1.913113	23183960.000000	0.000000	-0.844544	
1.915724	23153220.000000	0.000000	-0.843387	
1.918333	23122562.000000	0.000000	-0.842236	
1.920937	23091990.000000	0.000000	-0.841089	
1.923538	23061496.000000	0.000000	-0.839947	
1.926136	23031086.000000	0.000000	-0.838810	
1.928730	23000754.000000	0.000000	-0.837677	
1.931321	22970502.000000	0.000000	-0.836550	
1.933908	22940332.000000	0.000000	-0.835427	
1.936492	22910244.000000	0.000000	-0.834309	
1.939072	22880234.000000	0.000000	-0.833196	
1.941649	22850302.000000	0.000000	-0.832088	
1.944222	22820448.000000	0.000000	-0.830984	
1.946792	22790674.000000	0.000000	-0.829885	
1.949359	22760978.000000	0.000000	-0.828790	
1.951922	22731360.000000	0.000000	-0.827700	
1.954482	22701816.000000	0.000000	-0.826614	
1.957039	22672356.000000	0.000000	-0.825534	
1.959592	22642966.000000	0.000000	-0.824457	
1.962142	22613654.000000	0.000000	-0.823385	
1.964688	22584418.000000	0.000000	-0.822317	
1.967232	22555260.000000	0.000000	-0.821254	
1.969772	22526174.000000	0.000000	-0.820195	
1.972308	22497164.000000	0.000000	-0.819140	
1.974842	22468230.000000	0.000000	-0.818090	
1.977372	22439368.000000	0.000000	-0.817044	
1.979899	22410582.000000	0.000000	-0.816002	
1.982423	22381868.000000	0.000000	-0.814964	
1.984943	22353228.000000	0.000000	-0.813931	
1.987461	22324660.000000	0.000000	-0.812901	
1.989975	22296164.000000	0.000000	-0.811876	
1.992486	22267742.000000	0.000000	-0.810855	
1.994994	22239392.000000	0.000000	-0.809838	
1.997498	22211110.000000	0.000000	-0.808825	
2.000000	22182904.000000	0.000000	-0.807816	
2.002498	22154766.000000	0.000000	-0.806811	
2.004994	22126702.000000	0.000000	-0.805810	
2.007486	22098704.000000	0.000000	-0.804813	
2.009975	22070778.000000	0.000000	-0.803820	
2.012461	22042924.000000	0.000000	-0.802830	
2.014944	22015138.000000	0.000000	-0.801845	
2.017424	21987420.000000	0.000000	-0.800864	
2.019901	21959770.000000	0.000000	-0.799886	
2.022375	21932190.000000	0.000000	-0.798912	
2.024846	21904682.000000	0.000000	-0.797942	
2.027313	21877236.000000	0.000000	-0.796975	
2.029778	21849862.000000	0.000000	-0.796013	
2.032240	21822550.000000	0.000000	-0.795054	
2.034699	21795308.000000	0.000000	-0.794098	
2.037155	21768136.000000	0.000000	-0.793147	
2.039608	21741028.000000	0.000000	-0.792199	
2.042058	21713988.000000	0.000000	-0.791254	
2.044505	21687008.000000	0.000000	-0.790313	
2.046949	21660100.000000	0.000000	-0.789376	
2.049390	21633254.000000	0.000000	-0.788442	
2.051828	21606476.000000	0.000000	-0.787512	
2.054264	21579758.000000	0.000000	-0.786586	
2.056696	21553110.000000	0.000000	-0.785662	
2.059126	21526522.000000	0.000000	-0.784742	
2.061553	21500002.000000	0.000000	-0.783826	
2.063977	21473544.000000	0.000000	-0.782913	
2.066398	21447150.000000	0.000000	-0.782004	
2.068816	21420820.000000	0.000000	-0.781098	
2.071232	21394552.000000	0.000000	-0.780195	
2.073644	21368346.000000	0.000000	-0.779295	
2.076054	21342204.000000	0.000000	-0.778399	
2.078461	21316124.000000	0.000000	-0.777506	
2.080865	21290104.000000	0.000000	-0.776617	
2.083267	21264146.000000	0.000000	-0.775730	
2.085665	21238250.000000	0.000000	-0.774847	
2.088061	21212416.000000	0.000000	-0.773967	
2.090454	21186644.000000	0.000000	-0.773091	
2.092845	21160932.000000	0.000000	-0.772217	
2.095233	21135278.000000	0.000000	-0.771347	
2.097618	21109688.000000	0.000000	-0.770480	
2.100000	21084156.000000	0.000000	-0.769616	
2.102380	21058684.000000	0.000000	-0.768755	
2.104757	21033272.000000	0.000000	-0.767897	
2.107131	21007920.000000	0.000000	-0.767042	
2.109502	20982624.000000	0.000000	-0.766190	
2.111871	20957388.000000	0.000000	-0.765341	
2.114237	20932214.000000	0.000000	-0.764496	
2.116601	20907094.000000	0.000000	-0.763653	
2.118962	20882036.000000	0.000000	-0.762813	
2.121320	20857032.000000	0.000000	-0.761976	
2.123676	20832086.000000	0.000000	-0.761143	
2.126029	20807198.000000	0.000000	-0.760312	
2.128380	20782372.000000	0.000000	-0.759484	
2.130728	20757598.000000	0.000000	-0.758659	
2.133073	20732882.000000	0.000000	-0.757836	
2.135416	20708220.000000	0.000000	-0.757017	
2.137756	20683616.000000	0.000000	-0.756200	
2.140093	20659066.000000	0.000000	-0.755387	
2.142429	20634578.000000	0.000000	-0.754576	
2.144761	20610142.000000	0.000000	-0.753768	
2.147091	20585760.000000	0.000000	-0.752962	
2.149419	20561436.000000	0.000000	-0.752160	
2.151743	20537166.000000	0.000000	-0.751360	
2.154066	20512952.000000	0.000000	-0.750563	
2.156386	20488790.000000	0.000000	-0.749769	
2.158703	20464684.000000	0.000000	-0.748977	
2.161018	20440630.000000	0.000000	-0.748188	
2.163331	20416632.000000	0.000000	-0.747402	
2.165641	20392686.000000	0.000000	-0.746618	
2.167948	20368796.000000	0.000000	-0.745837	
2.170253	20344958.000000	0.000000	-0.745059	
2.172556	20321172.000000	0.000000	-0.744283	
2.174856	20297442.000000	0.000000	-0.743510	
2.177154	20273764.000000	0.000000	-0.742740	
2.179449	20250136.000000	0.000000	-0.741972	
2.181742	20226562.000000	0.000000	-0.741206	
2.184033	20203042.000000	0.000000	-0.740444	
2.186321	20179572.000000	0.000000	-0.739683	
2.188607	20156154.000000	0.000000	-0.738926	
2.190890	20132788.000000	0.000000	-0.738170	
2.193171	20109470.000000	0.000000	-0.737417	
2.195450	20086208.000000	0.000000	-0.736667	
2.197726	20062996.000000	0.000000	-0.735919	
2.200000	20039830.000000	0.000000	-0.735174	
2.202272	20016722.000000	0.000000	-0.734431	
2.204541	19993658.000000	0.000000	-0.733691	
2.206808	19970646.000000	0.000000	-0.732952	
2.209072	19947688.000000	0.000000	-0.732217	
2.211334	19924776.000000	0.000000	-0.731483	
2.213594	19901914.000000	0.000000	-0.730752	
2.215852	19879102.000000	0.000000	-0.730024	
2.218107	19856342.000000	0.000000	-0.729298	
2.220360	19833628.000000	0.000000	-0.728574	
2.222611	19810962.000000	0.000000	-0.727852	
2.224860	19788348.000000	0.000000	-0.727133	
2.227106	19765780.000000	0.000000	-0.726416	
2.229350	19743264.000000	0.000000	-0.725701	
2.231591	19720790.000000	0.000000	-0.724989	
2.233831	19698370.000000	0.000000	-0.724279	
2.236068	19675994.000000	0.000000	-0.723571	
2.238303	19653670.000000	0.000000	-0.722865	
2.240536	19631390.000000	0.000000	-0.722162	
2.242766	19609158.000000	0.000000	-0.721461	
2.244994	19586974.000000	0.000000	-0.720762	
2.247221	19564836.000000	0.000000	-0.720065	
2.249444	19542744.000000	0.000000	-0.719370	
2.251666	19520702.000000	0.000000	-0.718678	
2.253886	19498706.000000	0.000000	-0.717988	
2.256103	19476754.000000	0.000000	-0.717300	
2.258318	19454852.000000	0.000000	-0.716614	
2.260531	19432990.000000	0.000000	-0.715930	
2.262742	19411178.000000	0.000000	-0.715248	
2.264950	19389412.000000	0.000000	-0.714569	
2.267157	19367688.000000	0.000000	-0.713891	
2.269361	19346014.000000	0.000000	-0.713216	
2.271563	19324386.000000	0.000000	-0.712542	
2.273763	19302798.000000	0.000000	-0.711871	
2.275961	19281258.000000	0.000000	-0.711202	
2.278157	19259762.000000	0.000000	-0.710535	
2.280351	19238312.000000	0.000000	-0.709870	
2.282542	19216904.000000	0.000000	-0.709206	
2.284732	19195544.000000	0.000000	-0.708545	
2.286919	19174222.000000	0.000000	-0.707886	
2.289105	19152948.000000	0.000000	-0.707229	
2.291288	19131720.000000	0.000000	-0.706574	
2.293469	19110534.000000	0.000000	-0.705921	
2.295648	19089388.000000	0.000000	-0.705270	
2.297825	19068290.000000	0.000000	-0.704620	
2.300000	19047234.000000	0.000000	-0.703973	
2.302173	19026220.000000	0.000000	-0.703328	
2.304344	19005252.000000	0.000000	-0.702684	
2.306513	18984320.000000	0.000000	-0.702043	
2.308679	18963438.000000	0.000000	-0.701403	
2.310844	18942598.000000	0.000000	-0.700766	
2.313007	18921796.000000	0.000000	-0.700130	
2.315167	18901036.000000	0.000000	-0.699496	
2.317326	18880324.000000	0.000000	-0.698864	
2.319483	18859648.000000	0.000000	-0.698234	
2.321637	18839018.000000	0.000000	-0.697605	
2.323790	18818426.000000	0.000000	-0.696979	
2.325941	18797878.000000	0.000000	-0.696354	
2.328089	18777372.000000	0.000000	-0.695731	
2.330236	18756906.000000	0.000000	-0.695110	
2.332381	18736480.000000	0.000000	-0.694491	
2.334524	18716096.000000	0.000000	-0.693874	
2.336664	18695754.000000	0.000000	-0.693258	
2.338803	18675450.000000	0.000000	-0.692644	
2.340940	18655188.000000	0.000000	-0.692032	
2.343075	18634970.000000	0.000000	-0.691422	
2.345208	18614786.000000	0.000000	-0.690814	
2.347339	18594646.000000	0.000000	-0.690207	
2.349468	18574548.000000	0.000000	-0.689602	
2.351595	18554486.000000	0.000000	-0.688999	
2.353720	18534464.000000	0.000000	-0.688397	
2.355844	18514482.000000	0.000000	-0.687797	
2.357965	18494538.000000	0.000000	-0.687199	
2.360085	18474636.000000	0.000000	-0.686603	
2.362202	18454774.000000	0.000000	-0.686008	
2.364318	18434950.000000	0.000000	-0.685415	
2.366432	18415164.000000	0.000000	-0.684823	
2.368544	18395418.000000	0.000000	-0.684234	
2.370654	18375710.000000	0.000000	-0.683646	
2.372762	18356038.000000	0.000000	-0.683059	
2.374868	18336410.000000	0.000000	-0.682474	
2.376973	18316818.000000	0.000000	-0.681891	
2.379075	18297264.000000	0.000000	-0.681310	
2.381176	18277748.000000	0.000000	-0.680730	
2.383275	18258270.000000	0.000000	-0.680152	
2.385372	18238830.000000	0.000000	-0.679575	
2.387467	18219426.000000	0.000000	-0.679000	
2.389561	18200064.000000	0.000000	-0.678427	
2.391652	18180738.000000	0.000000	-0.677855	
2.393742	18161446.000000	0.000000	-0.677285	
2.395830	18142194.000000	0.000000	-0.676716	
2.397916	18122976.000000	0.000000	-0.676149	
2.400000	18103798.000000	0.000000	-0.675583	
2.402082	18084660.000000	0.000000	-0.675019	
2.404163	18065554.000000	0.000000	-0.674457	
2.406242	18046488.000000	0.000000	-0.673896	
2.408319	18027454.000000	0.000000	-0.673337	
2.410394	18008460.000000	0.000000	-0.672779	
