5.000000e-02	0	0	0	0	0	1	0	0	0	
1.000000e-01	0	0	0	0	0	1	0	0	0	
1.500000e-01	0	0	0	0	0	1	0	0	0	
2.000000e-01	0	0	0	0	0	1	0	0	0	
2.500000e-01	0	0	0	0	0	1	0	0	0	
4.000000e-01	0	0	0	0	0	1	0	0	0	
5.500000e-01	0	0	0	0	0	1	0	0	0	
7.500000e-01	0	0	0	0	0	1	0	0	0	
1.050000e+00	0	0	0	0	0	1	0	0	0	
1.450000e+00	0	0	0	0	0	1	0	0	0	
2.000000e+00	0	0	0	0	0	1	0	0	0	
2.850000e+00	0	0	0	0	0	1	0	0	0	
3.950000e+00	0	0	0	0	0	1	0	0	0	
5.550000e+00	0	0	1	0	0	0	0	0	0	
7.800000e+00	0	0	1	0	0	0	0	0	0	
1.090000e+01	0	0	1	0	0	0	0	0	0	
1.525000e+01	0	0	1	0	0	0	0	0	0	
2.135000e+01	0	0	0	0	0	1	0	0	0	
2.990000e+01	0	0	0	0	0	1	0	0	0	
4.185000e+01	0	0	0	0	0	1	0	0	1	
5.855000e+01	0	0	0	0	0	1	0	0	1	
8.200000e+01	0	0	0	0	0	2	0	0	0	
1.148000e+02	0	0	0	0	0	2	0	0	0	
1.607000e+02	0	0	0	0	0	2	0	0	0	
2.250000e+02	0	0	0	0	0	2	0	0	0	
3.150000e+02	0	0	1	0	0	1	0	0	0	
4.410000e+02	0	0	0	0	0	1	0	0	1	
6.174000e+02	0	0	0	0	0	0	0	0	0	
8.643500e+02	0	0	0	0	0	0	0	0	0	
1.210050e+03	0	0	0	0	0	0	0	0	1	
1.694100e+03	0	0	1	0	0	0	0	0	0	
2.371750e+03	0	0	2	0	0	3	0	0	1	
3.320450e+03	0	0	2	0	0	0	0	0	1	
4.648600e+03	0	0	3	0	0	0	0	0	1	
6.508050e+03	0	0	2	0	0	2	0	0	2	
9.111300e+03	0	0	10	0	0	4	0	0	1	
1.275580e+04	0	0	8	0	0	3	0	0	2	
1.785810e+04	0	0	10	0	0	4	0	0	2	
2.500135e+04	0	0	11	0	0	14	0	0	4	
3.500190e+04	0	0	15	0	0	22	0	0	16	
4.900265e+04	0	0	16	0	0	25	0	0	21	
6.860370e+04	0	0	17	0	0	29	0	0	23	
9.604515e+04	0	0	13	0	0	30	0	0	33	
1.344632e+05	0	0	17	0	0	27	0	0	38	
1.882485e+05	0	0	15	0	0	14	0	0	8	
2.635480e+05	0	0	17	0	0	33	0	0	37	
3.689672e+05	0	0	17	0	0	39	0	0	47	
