5.000000e-02	0	0	0	0	0	1	0	0	1	
1.000000e-01	0	0	0	0	0	1	0	0	1	
1.500000e-01	0	0	0	0	0	1	0	0	1	
2.000000e-01	0	0	0	0	0	1	0	0	1	
2.500000e-01	0	0	0	0	0	1	0	0	1	
4.000000e-01	0	0	0	0	0	1	0	0	1	
5.500000e-01	0	0	0	0	0	1	0	0	1	
7.500000e-01	0	0	0	0	0	1	0	0	1	
1.050000e+00	0	0	0	0	0	1	0	0	1	
1.450000e+00	0	0	0	0	0	1	0	0	1	
2.000000e+00	0	0	0	0	0	1	0	0	1	
2.850000e+00	0	0	0	0	0	1	0	0	1	
3.950000e+00	0	0	0	0	0	1	0	0	1	
5.550000e+00	0	0	0	0	0	1	0	0	1	
7.800000e+00	0	0	0	0	0	1	0	0	1	
1.090000e+01	0	0	0	0	0	0	0	0	2	
1.525000e+01	0	0	0	0	0	0	0	0	3	
2.135000e+01	0	0	0	0	0	0	0	0	3	
2.990000e+01	0	0	0	0	0	0	0	0	3	
4.185000e+01	0	0	0	0	0	1	0	0	1	
5.855000e+01	0	0	0	0	0	1	0	0	0	
8.200000e+01	0	0	0	0	0	1	0	0	1	
1.148000e+02	0	0	0	0	0	1	0	0	3	
1.607000e+02	0	0	0	0	0	1	0	0	3	
2.250000e+02	0	0	0	0	0	0	0	0	0	
3.150000e+02	0	0	0	0	0	0	0	0	0	
4.410000e+02	0	0	0	0	0	0	0	0	1	
6.174000e+02	0	0	0	0	0	0	0	0	2	
8.643500e+02	0	0	0	0	0	0	0	0	1	
1.210050e+03	0	0	0	0	0	0	0	0	1	
1.694100e+03	0	0	1	0	0	0	0	0	1	
2.371750e+03	0	0	1	0	0	0	0	0	0	
3.320450e+03	0	0	0	0	0	0	0	0	0	
4.648600e+03	0	0	0	0	0	0	0	0	1	
6.508050e+03	0	0	0	0	0	1	0	0	1	
9.111300e+03	0	0	0	0	0	0	0	0	0	
1.275580e+04	0	0	0	0	0	1	0	0	0	
1.785810e+04	0	0	0	0	0	0	0	0	1	
2.500135e+04	0	0	1	0	0	0	0	0	2	
3.500190e+04	0	0	1	0	0	0	0	0	1	
4.900265e+04	0	0	1	0	0	1	0	0	1	
6.860370e+04	0	0	0	0	0	0	0	0	1	
9.604515e+04	0	0	0	0	0	0	0	0	2	
1.344632e+05	0	0	0	0	0	0	0	0	0	
1.882485e+05	0	0	0	0	0	0	0	0	1	
2.635480e+05	0	0	0	0	0	0	0	0	1	
3.689672e+05	0	0	2	0	0	0	0	0	2	
