0.000000	-nan	-nan	-nan	
1.244990	-0.000009	0.000000	-1.327871	
1.249000	-0.000009	0.000000	-1.318823	
1.252996	-0.000009	0.000000	-1.309891	
1.256981	-0.000009	0.000000	-1.301074	
1.260952	-0.000009	0.000000	-1.292370	
1.264911	-0.000009	0.000000	-1.283776	
1.268858	-0.000009	0.000000	-1.275291	
1.272792	-0.000009	0.000000	-1.266913	
1.276715	-0.000009	0.000000	-1.258638	
1.280625	-0.000009	0.000000	-1.250467	
1.284523	-0.000009	0.000000	-1.242396	
1.288410	-0.000009	0.000000	-1.234424	
1.292285	-0.000009	0.000000	-1.226549	
1.296148	-0.000009	0.000000	-1.218769	
1.300000	-0.000009	0.000000	-1.211083	
1.303840	-0.000009	0.000000	-1.203489	
1.307670	-0.000009	0.000000	-1.195985	
1.311488	-0.000009	0.000000	-1.188571	
1.315295	-0.000009	0.000000	-1.181243	
1.319091	-0.000009	0.000000	-1.174001	
1.322876	-0.000009	0.000000	-1.166843	
1.326650	-0.000009	0.000000	-1.159768	
1.330413	-0.000009	0.000000	-1.152775	
1.334166	-0.000009	0.000000	-1.145861	
1.337909	-0.000009	0.000000	-1.139026	
1.341641	-0.000009	0.000000	-1.132269	
1.345362	-0.000009	0.000000	-1.125587	
1.349074	-0.000008	0.000000	-1.118981	
1.352775	-0.000008	0.000000	-1.112447	
1.356466	-0.000008	0.000000	-1.105987	
1.360147	-0.000008	0.000000	-1.099597	
1.363818	-0.000008	0.000000	-1.093278	
1.367479	-0.000008	0.000000	-1.087027	
1.371131	-0.000008	0.000000	-1.080844	
1.374773	-0.000008	0.000000	-1.074728	
1.378405	-0.000008	0.000000	-1.068677	
1.382027	-0.000008	0.000000	-1.062691	
1.385641	-0.000008	0.000000	-1.056769	
1.389244	-0.000008	0.000000	-1.050909	
1.392839	-0.000008	0.000000	-1.045111	
1.396424	-0.000008	0.000000	-1.039374	
1.400000	-0.000008	0.000000	-1.033696	
1.403567	-0.000008	0.000000	-1.028077	
