10000000	71	10331079.714165	0
2	231.965103	218.958893	173.728409	0.006249	-0.061692	0.156598	-0.027814	-0.105247	-0.108487	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	270.494598	67.706299	9.290030	-0.026843	0.101213	0.113509	0.050694	-0.025982	-0.032252	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	49.094521	39.847305	188.146896	0.116619	0.077309	0.216517	0.090047	-0.096061	0.026045	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	105.291862	91.036057	224.483932	-0.305767	-0.103345	0.171669	-0.042307	0.127226	0.067833	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	159.258743	142.778061	154.573822	0.086539	0.020864	0.181792	0.036345	-0.012262	0.027571	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	122.707092	36.268501	48.120399	0.040267	0.000887	0.096772	-0.013115	0.083313	-0.038267	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	231.071091	7.612316	174.688690	-0.145656	0.132838	-0.068479	0.011649	0.053108	-0.090369	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	119.676140	37.801220	210.094330	0.150187	0.151175	0.000835	-0.046634	-0.040824	-0.003613	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	35.791130	177.643845	172.783417	-0.098014	-0.102745	-0.109770	-0.092497	-0.101400	0.018613	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	140.790665	39.401562	235.402969	-0.046369	-0.000349	-0.202271	-0.002776	-0.026945	0.013110	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	48.466961	138.101517	42.987717	-0.030226	0.036452	-0.083719	0.006900	0.117333	0.051280	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	99.954529	267.288422	123.989525	-0.038775	0.018423	0.088854	-0.093884	0.033298	0.076916	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	167.474960	103.581459	241.310089	-0.065190	-0.149933	-0.116041	-0.085604	-0.093298	-0.007075	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	55.967682	206.319977	186.682785	-0.159111	-0.074299	0.106598	-0.073927	-0.053441	-0.078417	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	135.705383	294.118805	54.733921	0.064518	-0.060782	0.042846	-0.123150	0.093473	-0.048972	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	12.495888	33.350605	255.173813	0.053364	-0.247854	0.129067	-0.034277	0.130780	-0.013595	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	112.910378	209.212326	214.217712	0.128138	0.032005	-0.109648	0.015186	-0.066215	-0.029872	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	81.006393	24.421486	38.140331	0.199445	0.164099	-0.131639	0.118216	0.042039	0.032027	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	121.561089	148.131927	126.201775	-0.033466	0.001319	0.083678	0.048830	0.070826	0.049045	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	27.855206	99.297577	193.275894	0.010928	0.110789	0.086692	0.077442	-0.104560	0.128309	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	65.430771	198.796509	130.736389	0.194357	-0.126906	-0.123971	-0.027210	0.014888	-0.033500	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	160.200089	97.199295	125.083389	-0.000730	-0.073895	0.209156	0.073447	-0.022746	0.074448	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	280.559387	156.161377	225.089813	-0.077375	0.067935	0.199685	0.072451	0.102598	-0.007460	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
2	236.135147	112.212326	77.366028	0.051240	0.047764	-0.052107	-0.046517	0.037677	-0.099835	2.700000	3.600000	67.000000	8.000000	0.457732	3.500000
