0.000000	-nan	-nan	-nan	
1.315295	0.000000	0.000000	-0.843408	
1.319091	0.000000	0.000000	-0.840854	
1.322876	0.000000	0.000000	-0.838322	
1.326650	0.000000	0.000000	-0.835813	
1.330413	0.000000	0.000000	-0.833327	
1.334166	0.000000	0.000000	-0.830862	
1.337909	0.000000	0.000000	-0.828419	
1.341641	0.000000	0.000000	-0.825997	
1.345362	0.000000	0.000000	-0.823596	
1.349074	0.000000	0.000000	-0.821216	
1.352775	0.000000	0.000000	-0.818856	
1.356466	0.000000	0.000000	-0.816517	
1.360147	0.000000	0.000000	-0.814197	
1.363818	0.000000	0.000000	-0.811897	
1.367479	0.000000	0.000000	-0.809617	
1.371131	0.000000	0.000000	-0.807355	
1.374773	0.000000	0.000000	-0.805112	
1.378405	0.000000	0.000000	-0.802888	
1.382027	0.000000	0.000000	-0.800682	
1.385641	0.000000	0.000000	-0.798494	
1.389244	0.000000	0.000000	-0.796323	
1.392839	0.000000	0.000000	-0.794171	
1.396424	0.000000	0.000000	-0.792036	
1.400000	0.000000	0.000000	-0.789918	
1.403567	0.000000	0.000000	-0.787816	
1.407125	0.000000	0.000000	-0.785732	
1.410674	0.000000	0.000000	-0.783664	
1.414214	0.000000	0.000000	-0.781612	
1.417745	0.000000	0.000000	-0.779577	
1.421267	0.000000	0.000000	-0.777557	
1.424781	0.000000	0.000000	-0.775553	
1.428286	0.000000	0.000000	-0.773564	
1.431782	0.000000	0.000000	-0.771590	
1.435270	0.000000	0.000000	-0.769632	
1.438749	0.000000	0.000000	-0.767689	
1.442221	0.000000	0.000000	-0.765760	
1.445683	0.000000	0.000000	-0.763846	
1.449138	0.000000	0.000000	-0.761946	
1.452584	0.000000	0.000000	-0.760060	
1.456022	0.000000	0.000000	-0.758188	
1.459452	0.000000	0.000000	-0.756331	
1.462874	0.000000	0.000000	-0.754486	
1.466288	0.000000	0.000000	-0.752656	
1.469694	0.000000	0.000000	-0.750838	
1.473092	0.000000	0.000000	-0.749034	
1.476482	0.000000	0.000000	-0.747243	
1.479865	0.000000	0.000000	-0.745465	
1.483240	0.000000	0.000000	-0.743700	
1.486607	0.000000	0.000000	-0.741947	
1.489966	0.000000	0.000000	-0.740206	
1.493318	0.000000	0.000000	-0.738478	
1.496663	0.000000	0.000000	-0.736762	
1.500000	0.000000	0.000000	-0.735058	
1.503330	0.000000	0.000000	-0.733366	
1.506652	0.000000	0.000000	-0.731686	
1.509967	0.000000	0.000000	-0.730017	
1.513275	0.000000	0.000000	-0.728360	
1.516575	0.000000	0.000000	-0.726714	
1.519868	0.000000	0.000000	-0.725080	
1.523155	0.000000	0.000000	-0.723456	
1.526434	0.000000	0.000000	-0.721844	
1.529706	0.000000	0.000000	-0.720242	
1.532971	0.000000	0.000000	-0.718652	
1.536229	0.000000	0.000000	-0.717071	
1.539480	0.000000	0.000000	-0.715502	
1.542725	0.000000	0.000000	-0.713942	
1.545962	0.000000	0.000000	-0.712393	
1.549193	0.000000	0.000000	-0.710855	
1.552417	0.000000	0.000000	-0.709326	
1.555635	0.000000	0.000000	-0.707807	
1.558846	0.000000	0.000000	-0.706298	
1.562050	0.000000	0.000000	-0.704799	
1.565248	0.000000	0.000000	-0.703310	
1.568439	0.000000	0.000000	-0.701830	
1.571623	0.000000	0.000000	-0.700359	
1.574802	0.000000	0.000000	-0.698898	
1.577973	0.000000	0.000000	-0.697447	
1.581139	0.000000	0.000000	-0.696004	
1.584298	0.000000	0.000000	-0.694570	
1.587451	0.000000	0.000000	-0.693146	
1.590597	0.000000	0.000000	-0.691730	
1.593738	0.000000	0.000000	-0.690323	
1.596872	0.000000	0.000000	-0.688925	
1.600000	0.000000	0.000000	-0.687536	
1.603122	0.000000	0.000000	-0.686155	
1.606238	0.000000	0.000000	-0.684782	
1.609348	0.000000	0.000000	-0.683418	
1.612452	0.000000	0.000000	-0.682062	
1.615549	0.000000	0.000000	-0.680715	
1.618641	0.000000	0.000000	-0.679375	
1.621727	0.000000	0.000000	-0.678044	
1.624808	0.000000	0.000000	-0.676720	
1.627882	0.000000	0.000000	-0.675405	
1.630951	0.000000	0.000000	-0.674097	
1.634013	0.000000	0.000000	-0.672797	
1.637071	0.000000	0.000000	-0.671504	
1.640122	0.000000	0.000000	-0.670220	
1.643168	0.000000	0.000000	-0.668943	
1.646208	0.000000	0.000000	-0.667673	
1.649242	0.000000	0.000000	-0.666410	
1.652271	0.000000	0.000000	-0.665155	
1.655295	0.000000	0.000000	-0.663907	
1.658312	0.000000	0.000000	-0.662667	
1.661325	0.000000	0.000000	-0.661433	
1.664332	0.000000	0.000000	-0.660207	
1.667333	0.000000	0.000000	-0.658987	
1.670329	0.000000	0.000000	-0.657775	
1.673320	0.000000	0.000000	-0.656569	
