10000000	70	10331079.714165	0
2	199.322021	203.782730	265.692078	-0.008570	-0.053012	0.171837	-0.027885	-0.105356	-0.108451	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	177.544250	295.762451	161.022003	-0.014386	0.103163	0.124210	0.050695	-0.025984	-0.032253	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	204.156738	146.700073	197.390457	0.115845	0.078249	0.217944	0.090043	-0.096061	0.026042	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	219.136414	36.287811	233.798920	-0.341291	-0.125891	0.120976	-0.042309	0.127225	0.067835	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	228.083725	35.852829	202.484161	0.060308	0.077517	-0.012270	0.074428	0.067754	0.014984	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	110.072952	128.819351	87.336746	0.040777	0.017598	0.085783	-0.013113	0.083313	-0.038265	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	83.207001	169.448334	241.277832	-0.135836	0.073780	0.028614	0.011651	0.053107	-0.090370	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	184.999237	51.686760	175.163422	0.058914	0.056808	-0.072515	-0.046749	-0.040927	-0.003748	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	70.454689	218.223022	147.704071	-0.095863	-0.101764	-0.108945	-0.092498	-0.101400	0.018613	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	82.829941	42.086315	174.961121	-0.211357	0.060710	-0.251672	-0.002878	-0.026954	0.013084	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	100.316788	194.947708	279.171570	-0.030419	0.036435	-0.083890	0.006894	0.117333	0.051280	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	152.426147	170.991364	169.494400	-0.052956	-0.110191	0.040969	-0.093888	0.033277	0.076894	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	215.366364	7.776932	25.677776	-0.026840	-0.161650	-0.090880	-0.085604	-0.093299	-0.007072	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	162.850891	31.101728	87.136406	-0.202423	-0.043514	0.047189	-0.073823	-0.053339	-0.078231	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	230.021362	3.894235	15.910205	0.058818	-0.066658	0.040489	-0.123150	0.093474	-0.048973	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	170.956909	104.058731	163.579803	0.050838	-0.254440	0.110327	-0.034280	0.130786	-0.013597	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	215.744095	73.095039	279.209259	0.057281	-0.023316	-0.121343	0.015184	-0.066212	-0.029869	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	14.071156	162.760223	8.480752	0.099498	0.211268	-0.094263	0.117837	0.042499	0.032318	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	193.318054	133.212753	141.065033	-0.035588	0.001658	0.081340	0.048791	0.070827	0.049023	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	204.777634	7.919097	24.511803	0.010552	0.113084	0.088972	0.077440	-0.104561	0.128309	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	266.950684	198.218933	232.585434	0.033361	-0.166822	-0.102583	-0.027214	0.014890	-0.033501	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	133.872192	190.682724	240.024841	0.050221	-0.093470	0.136558	0.073449	-0.022758	0.074440	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	44.457329	106.761200	268.316193	-0.077180	0.067990	0.199668	0.072453	0.102598	-0.007460	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	37.407528	206.497849	241.274490	0.082483	0.038967	-0.055999	-0.046515	0.037675	-0.099837	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	204.354477	203.175156	243.518616	-0.019630	0.085922	-0.031780	-0.073077	-0.091406	-0.016087	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	232.339493	141.110031	213.141052	0.009634	-0.032242	0.092669	0.044039	-0.109874	-0.122834	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
2	56.783649	67.611877	104.376877	0.153082	0.172027	-0.082485	-0.019120	0.028143	-0.082784	2.700000	3.600000	67.000000	8.000000	0.261561	3.500000
